title,ads_bibcode,affiliations,total_citations,non_self_citations,status
Chlorine and Potassium Enrichment in the Cassiopeia A Supernova Remnant,2025NatAs.tmp..243X,"Xrism Collaboration, Audard, Marc: School of Science and Technology, Meiji University, Kanagawa, Japan; Awaki, Hisamitsu: Department of Astronomy, University of Geneva, Versoix, Switzerland; Ballhausen, Ralf: Department of Physics, Ehime University, Ehime, Japan; Bamba, Aya: Department of Astronomy, University of Maryland, College Park, MD, USA; NASA/Goddard Space Flight Center, Greenbelt, MD, USA; Center for Research and Exploration in Space Science and Technology, NASA/GSFC, Greenbelt, MD, USA; Behar, Ehud: Department of Physics, University of Tokyo, Tokyo, Japan; Boissay-Malaquin, Rozenn: Department of Physics, Technion, Technion City, Haifa, Israel; Brenneman, Laura: NASA/Goddard Space Flight Center, Greenbelt, MD, USA; Center for Space Science and Technology, University of Maryland Baltimore County, Baltimore, MD, USA; Brown, Gregory V.: Center for Astrophysics, Harvard-Smithsonian, Cambridge, MA, USA; Corrales, Lia: Lawrence Livermore National Laboratory, Livermore, CA, USA; Costantini, Elisa: Department of Astronomy, University of Michigan, Ann Arbor, MI, USA; Cumbee, Renata: SRON Netherlands Institute for Space Research, Leiden, The Netherlands; Diaz-Trigo, Maria: NASA/Goddard Space Flight Center, Greenbelt, MD, USA; Done, Chris: ESO, Garching bei München, Germany; Dotani, Tadayasu: Centre for Extragalactic Astronomy, Department of Physics, University of Durham, Durham, UK; Ebisawa, Ken: Institute of Space and Astronautical Science, Japan Aerospace Exploration Agency, Kanagawa, Japan; Eckart, Megan: Institute of Space and Astronautical Science, Japan Aerospace Exploration Agency, Kanagawa, Japan; Eckert, Dominique: Lawrence Livermore National Laboratory, Livermore, CA, USA; Enoto, Teruaki: Department of Astronomy, University of Geneva, Versoix, Switzerland; Eguchi, Satoshi: Department of Physics, Kyoto University, Kyoto, Japan; Ezoe, Yuichiro: Department of Economics, Kumamoto Gakuen University, Kumamoto, Japan; Foster, Adam: Department of Physics, Tokyo Metropolitan University, Tokyo, Japan; Fujimoto, Ryuichi: Center for Astrophysics, Harvard-Smithsonian, Cambridge, MA, USA; Fujita, Yutaka: Institute of Space and Astronautical Science, Japan Aerospace Exploration Agency, Kanagawa, Japan; Fukazawa, Yasushi: Department of Physics, Tokyo Metropolitan University, Tokyo, Japan; Fukushima, Kotaro: Department of Physics, Hiroshima University, Hiroshima, Japan; Furuzawa, Akihiro: Institute of Space and Astronautical Science, Japan Aerospace Exploration Agency, Kanagawa, Japan; Gallo, Luigi: Department of Physics, Fujita Health University, Aichi, Japan; Garcia, Javier A.: Department of Astronomy and Physics, Saint Mary's University, Halifax, Nova Scotia, Canada; Gu, Liyi: NASA/Goddard Space Flight Center, Greenbelt, MD, USA; Cahill Center for Astronomy and Astrophysics, California Institute of Technology, Pasadena, CA, USA; Guainazzi, Matteo: SRON Netherlands Institute for Space Research, Leiden, The Netherlands; Hagino, Kouichi: European Space Research and Technology Centre, European Space Agency, Noordwijk, The Netherlands; Hamaguchi, Kenji: Department of Physics, University of Tokyo, Tokyo, Japan; Hatsukade, Isamu: NASA/Goddard Space Flight Center, Greenbelt, MD, USA; Center for Research and Exploration in Space Science and Technology, NASA/GSFC, Greenbelt, MD, USA; Center for Space Science and Technology, University of Maryland Baltimore County, Baltimore, MD, USA; Hayashi, Katsuhiro: Faculty of Engineering, University of Miyazaki, Miyazaki, Japan; Hayashi, Takayuki: Institute of Space and Astronautical Science, Japan Aerospace Exploration Agency, Kanagawa, Japan; Hell, Natalie: NASA/Goddard Space Flight Center, Greenbelt, MD, USA; Center for Research and Exploration in Space Science and Technology, NASA/GSFC, Greenbelt, MD, USA; Center for Space Science and Technology, University of Maryland Baltimore County, Baltimore, MD, USA; Hodges-Kluck, Edmund: Lawrence Livermore National Laboratory, Livermore, CA, USA; Hornschemeier, Ann: NASA/Goddard Space Flight Center, Greenbelt, MD, USA; Ichinohe, Yuto: NASA/Goddard Space Flight Center, Greenbelt, MD, USA; Ishi, Daiki: RIKEN Nishina Center, Saitama, Japan; Ishida, Manabu: Institute of Space and Astronautical Science, Japan Aerospace Exploration Agency, Kanagawa, Japan; Ishikawa, Kumi: Institute of Space and Astronautical Science, Japan Aerospace Exploration Agency, Kanagawa, Japan; Ishisaki, Yoshitaka: Department of Physics, Tokyo Metropolitan University, Tokyo, Japan; Kaastra, Jelle: Department of Physics, Tokyo Metropolitan University, Tokyo, Japan; Kallman, Timothy: SRON Netherlands Institute for Space Research, Leiden, The Netherlands; Leiden Observatory, University of Leiden, Leiden, The Netherlands; Kara, Erin: NASA/Goddard Space Flight Center, Greenbelt, MD, USA; Katsuda, Satoru: Kavli Institute for Astrophysics and Space Research, Massachusetts Institute of Technology, Cambridge, MA, USA; Kanemaru, Yoshiaki: Department of Physics, Saitama University, Saitama, Japan; Kelley, Richard: Institute of Space and Astronautical Science, Japan Aerospace Exploration Agency, Kanagawa, Japan; Kilbourne, Caroline: NASA/Goddard Space Flight Center, Greenbelt, MD, USA; Kitamoto, Shunji: NASA/Goddard Space Flight Center, Greenbelt, MD, USA; Kobayashi, Shogo: Department of Physics, Rikkyo University, Tokyo, Japan; Kohmura, Takayoshi: Faculty of Physics, Tokyo University of Science, Tokyo, Japan; Kubota, Aya: Faculty of Science and Technology, Tokyo University of Science, Chiba, Japan; Leutenegger, Maurice: Department of Electronic Information Systems, Shibaura Institute of Technology, Saitama, Japan; Loewenstein, Michael: NASA/Goddard Space Flight Center, Greenbelt, MD, USA; Maeda, Yoshitomo: Department of Astronomy, University of Maryland, College Park, MD, USA; NASA/Goddard Space Flight Center, Greenbelt, MD, USA; Center for Research and Exploration in Space Science and Technology, NASA/GSFC, Greenbelt, MD, USA; Markevitch, Maxim: Institute of Space and Astronautical Science, Japan Aerospace Exploration Agency, Kanagawa, Japan; Matsumoto, Hironori: NASA/Goddard Space Flight Center, Greenbelt, MD, USA; Matsushita, Kyoko: Department of Earth and Space Science, Osaka University, Osaka, Japan; McCammon, Dan: Faculty of Physics, Tokyo University of Science, Tokyo, Japan; McNamara, Brian: Department of Physics, University of Wisconsin, Madison, WI, USA; Mernier, François: Department of Physics and Astronomy, University of Waterloo, Waterloo, Ontario, Canada; Miller, Eric D.: Department of Astronomy, University of Maryland, College Park, MD, USA; NASA/Goddard Space Flight Center, Greenbelt, MD, USA; Center for Research and Exploration in Space Science and Technology, NASA/GSFC, Greenbelt, MD, USA; Miller, Jon M.: Kavli Institute for Astrophysics and Space Research, Massachusetts Institute of Technology, Cambridge, MA, USA; Mitsuishi, Ikuyuki: Department of Astronomy, University of Michigan, Ann Arbor, MI, USA; Mizumoto, Misaki: Department of Physics, Nagoya University, Aichi, Japan; Mizuno, Tsunefumi: Science Research Education Unit, University of Teacher Education Fukuoka, Fukuoka, Japan; Mori, Koji: Hiroshima Astrophysical Science Center, Hiroshima University, Hiroshima, Japan; Mukai, Koji: Faculty of Engineering, University of Miyazaki, Miyazaki, Japan; Murakami, Hiroshi: NASA/Goddard Space Flight Center, Greenbelt, MD, USA; Center for Research and Exploration in Space Science and Technology, NASA/GSFC, Greenbelt, MD, USA; Center for Space Science and Technology, University of Maryland Baltimore County, Baltimore, MD, USA; Mushotzky, Richard: Department of Data Science, Tohoku Gakuin University, Miyagi, Japan; Nakajima, Hiroshi: Department of Astronomy, University of Maryland, College Park, MD, USA; Nakazawa, Kazuhiro: College of Science and Engineering, Kanto Gakuin University, Kanagawa, Japan; Ness, Jan-Uwe: Department of Physics, Nagoya University, Aichi, Japan; Nobukawa, Kumiko: European Space Astronomy Centre, European Space Agency, Madrid, Spain; Nobukawa, Masayoshi: Department of Science, Faculty of Science and Engineering, KINDAI University, Osaka, Japan; Noda, Hirofumi: Department of Teacher Training and School Education, Nara University of Education, Nara, Japan; Odaka, Hirokazu: Astronomical Institute, Tohoku University, Miyagi, Japan; Ogawa, Shoji: Department of Earth and Space Science, Osaka University, Osaka, Japan; Ogorzalek, Anna: Institute of Space and Astronautical Science, Japan Aerospace Exploration Agency, Kanagawa, Japan; Okajima, Takashi: Department of Astronomy, University of Maryland, College Park, MD, USA; NASA/Goddard Space Flight Center, Greenbelt, MD, USA; Center for Research and Exploration in Space Science and Technology, NASA/GSFC, Greenbelt, MD, USA; Ota, Naomi: NASA/Goddard Space Flight Center, Greenbelt, MD, USA; Paltani, Stephane: Department of Physics, Nara Women's University, Nara, Japan; Petre, Robert: Department of Astronomy, University of Geneva, Versoix, Switzerland; Plucinsky, Paul: NASA/Goddard Space Flight Center, Greenbelt, MD, USA; Porter, Frederick Scott: Center for Astrophysics, Harvard-Smithsonian, Cambridge, MA, USA; Pottschmidt, Katja: NASA/Goddard Space Flight Center, Greenbelt, MD, USA; Sato, Kosuke: NASA/Goddard Space Flight Center, Greenbelt, MD, USA; Center for Research and Exploration in Space Science and Technology, NASA/GSFC, Greenbelt, MD, USA; Center for Space Science and Technology, University of Maryland Baltimore County, Baltimore, MD, USA; Sato, Toshiki: Department of Physics, Saitama University, Saitama, Japan; International Center for Quantum-Field Measurement Systems for Studies of the Universe and Particles, High Energy Accelerator Research Organization, Tsukuba, Japan; Sawada, Makoto: School of Science and Technology, Meiji University, Kanagawa, Japan; Seta, Hiromi: Department of Physics, Rikkyo University, Tokyo, Japan; Shidatsu, Megumi: Department of Physics, Tokyo Metropolitan University, Tokyo, Japan; Simionescu, Aurora: Department of Physics, Ehime University, Ehime, Japan; Smith, Randall: SRON Netherlands Institute for Space Research, Leiden, The Netherlands; Suzuki, Hiromasa: Center for Astrophysics, Harvard-Smithsonian, Cambridge, MA, USA; Szymkowiak, Andrew: Institute of Space and Astronautical Science, Japan Aerospace Exploration Agency, Kanagawa, Japan; Takahashi, Hiromitsu: Yale Center for Astronomy and Astrophysics, Yale University, New Haven, CT, USA; Takeo, Mai: Department of Physics, Hiroshima University, Hiroshima, Japan; Tamagawa, Toru: Department of Physics, Saitama University, Saitama, Japan; Tamura, Keisuke: RIKEN Nishina Center, Saitama, Japan; Tanaka, Takaaki: NASA/Goddard Space Flight Center, Greenbelt, MD, USA; Center for Research and Exploration in Space Science and Technology, NASA/GSFC, Greenbelt, MD, USA; Center for Space Science and Technology, University of Maryland Baltimore County, Baltimore, MD, USA; Tanimoto, Atsushi: Department of Physics, Konan University, Hyogo, Japan; Tashiro, Makoto: Graduate School of Science and Engineering, Kagoshima University, Kagoshima, Japan; Terada, Yukikatsu: Institute of Space and Astronautical Science, Japan Aerospace Exploration Agency, Kanagawa, Japan; Department of Physics, Saitama University, Saitama, Japan; Terashima, Yuichi: Institute of Space and Astronautical Science, Japan Aerospace Exploration Agency, Kanagawa, Japan; Department of Physics, Saitama University, Saitama, Japan; Tsuboi, Yohko: Department of Physics, Ehime University, Ehime, Japan; Tsujimoto, Masahiro: Department of Physics, Chuo University, Tokyo, Japan; Tsunemi, Hiroshi: Institute of Space and Astronautical Science, Japan Aerospace Exploration Agency, Kanagawa, Japan; Tsuru, Takeshi G.: Department of Earth and Space Science, Osaka University, Osaka, Japan; Uchida, Hiroyuki: Department of Physics, Kyoto University, Kyoto, Japan; Uchida, Nagomi: Department of Physics, Kyoto University, Kyoto, Japan; Uchida, Yuusuke: Institute of Space and Astronautical Science, Japan Aerospace Exploration Agency, Kanagawa, Japan; Uchiyama, Hideki: Faculty of Science and Technology, Tokyo University of Science, Chiba, Japan; Ueda, Yoshihiro: Faculty of Education, Shizuoka University, Shizuoka, Japan; Uno, Shinichiro: Department of Astronomy, Kyoto University, Kyoto, Japan; Vink, Jacco: Nihon Fukushi University, Shizuoka, Japan; Watanabe, Shin: Anton Pannekoek Institute, University of Amsterdam, Amsterdam, The Netherlands; Williams, Brian J.: Institute of Space and Astronautical Science, Japan Aerospace Exploration Agency, Kanagawa, Japan; Yamada, Satoshi: NASA/Goddard Space Flight Center, Greenbelt, MD, USA; Yamada, Shinya: Frontier Research Institute for Interdisciplinary Sciences, Tohoku University, Sendai, Japan; Yamaguchi, Hiroya: Department of Physics, Rikkyo University, Tokyo, Japan; Yamaoka, Kazutaka: Institute of Space and Astronautical Science, Japan Aerospace Exploration Agency, Kanagawa, Japan; Yamasaki, Noriko: Department of Physics, Nagoya University, Aichi, Japan; Yamauchi, Makoto: Institute of Space and Astronautical Science, Japan Aerospace Exploration Agency, Kanagawa, Japan; Yamauchi, Shigeo: Faculty of Engineering, University of Miyazaki, Miyazaki, Japan; Yaqoob, Tahir: Department of Physics, Nara Women's University, Nara, Japan; Yoneyama, Tomokage: NASA/Goddard Space Flight Center, Greenbelt, MD, USA; Center for Research and Exploration in Space Science and Technology, NASA/GSFC, Greenbelt, MD, USA; Center for Space Science and Technology, University of Maryland Baltimore County, Baltimore, MD, USA; Yoshida, Tessei: Department of Physics, Chuo University, Tokyo, Japan; Yukita, Mihoko: Institute of Space and Astronautical Science, Japan Aerospace Exploration Agency, Kanagawa, Japan; Zhuravleva, Irina: NASA/Goddard Space Flight Center, Greenbelt, MD, USA; Johns Hopkins University, Baltimore, MD, USA; Fujimoto, Shin-Ichiro: Department of Astronomy and Astrophysics, University of Chicago, Chicago, IL, USA; Matsunaga, Kai: Department of Control and Information Systems Engineering, National Institute of Technology, Kumamoto College, Kumamoto, Japan; Agarwal, Manan: Department of Physics, Kyoto University, Kyoto, Japan",0,0,success
The Binary Fraction of Stars in the Dwarf Galaxy Ursa Minor via Dark Energy Spectroscopic Instrument,2025arXiv251204477Q,,0,0,success
JWST Exoplanetary Worlds and Elemental Survey (JEWELS) I: High-Precision Chemical Abundances of 20 FGK Planet-Hosting Stars from JWST Cycle 2,2025arXiv251204420S,,0,0,success
Mini-supernovae from white dwarf-neutron star mergers: Viewing-angle-dependent spectra and lightcurves,2025arXiv251204378K,,0,0,success
Design and dynamics experiment of filter wheel mechanism of space coronagraph,2025arXiv251204372G,,0,0,success
The role of distant pulsars in the detectability of continuous gravitational waves,2025arXiv251204589G,,1,1,success
ELG$\times$LRG distribution through dark matter halo dynamics,2025arXiv251204362F,,0,0,success
Asymptotic constraints for 1D planar grey photon diffusion from linear transport with special-relativistic effects,2025arXiv251204342W,,0,0,success
An Analysis of a Coronal Mass Ejection Leading Edge by Means of Multi-Spacecraft-in-Beam Phase Scintillation,2025arXiv251204337E,,0,0,success
A distance measurement for blazar TXS 0506+056 using its radio variability and very long baseline images,2025arXiv251204327S,,0,0,success
"A review on fundamental bounds and estimators for photometry and astrometry of celestial point sources using array detectors, from first principles",2026NewAR.10201745E,"Mendez, Rene A.: Department of Astronomy, Universidad de Chile, Beauchef 850, Santiago, 8370448, Chile;; Silva, Jorge F.: Department of Electrical Engineering, Universidad de Chile, Beauchef 850, Santiago, 8370451, Chile;; Orchard, Marcos: Department of Electrical Engineering, Universidad de Chile, Beauchef 850, Santiago, 8370451, Chile;",0,0,success
The DESI Single Fiber Lens Search. I. Four Thousand Spectroscopically Selected Galaxy-Galaxy Gravitational Lens Candidates,2025arXiv251204275K,,1,0,success
Reanalyzing DESI DR1: 3. Constraints on Inflation from Galaxy Power Spectra & Bispectra,2025arXiv251204266C,,1,0,success
Separating flare and secondary atmospheric signals with RADYN modeling of near-infrared JWST transmission spectroscopy observations of TRAPPIST-1,2025arXiv251204265H,,0,0,success
LEBS Toolkit for Addressing Development Challenges through Astronomy,2025arXiv251204224M,,0,0,success
Confronting cosmic shear astrophysical uncertainties: DES Year 3 revisited,2025arXiv251204209B,,0,0,success
Solar Cycle Variation of Sustained Gamma Ray Emission from the Sun,2025arXiv251204360G,,0,0,success
The dynamical memory of tidal stellar streams: Joint inference of the Galactic potential and the progenitor of GD-1 with flow matching,2025arXiv251204600V,,0,0,success
The GAPS programme at TNG LXXI. HD 128717 B/Gaia-6 B: a long-period eccentric low-mass brown dwarf from astrometry and radial velocities,2025arXiv251204606P,,0,0,success
Connections between the cycle-to-cycle light curve and O-C variations of the Blazhko RR Lyrae stars,2025arXiv251204627B,,0,0,success
Intertwined birth and death: a Herbig-Haro outflow resolves the distance to Vela Junior,2025arXiv251204956S,,0,0,success
MALLORN: Many Artificial LSST Lightcurves based on Observations of Real Nuclear transients,2025arXiv251204946M,,0,0,success
Oxygen Isotope Constraints on the Importance of Photochemical Processing in Protoplanetary Disks,2025arXiv251204944C,,0,0,success
Long-term Mid-infrared Color Variations of Narrow-Line Seyfert 1 Galaxies,2025arXiv251204906W,,0,0,success
Local mixing length theory with compositional effects:\ First application to asymptotic giant branch evolution,2025arXiv251204900O,,0,0,success
Probing TeV Afterglow Emission of GRB~221009A with Gaussian Structured jet in Wind-driven medium,2025arXiv251204893M,,0,0,success
"The MALATANG survey: star formation, dense gas, and AGN feedback in NGC 1068",2025arXiv251204891L,,0,0,success
aim-resolve: Automatic Identification and Modeling for Bayesian Radio Interferometric Imaging,2025arXiv251204840F,,0,0,success
Long-term X-ray variability of the multiple-planet host L 98-59: Hints of an activity cycle,2025arXiv251204817P,,0,0,success
Spaceflight KID Readout Electronics for PRIMA,2025arXiv251204816E,,0,0,success
Unveiling gravitational waves from core-collapse supernovae with MUSE,2025arXiv251204804V,,0,0,success
"287,872 Supermassive Black Holes Masses: Deep Learning Approaching Reverberation Mapping Accuracy",2025arXiv251204803L,,0,0,success
Formation of the Dormant Black Holes with Luminous Companions from Binary or Triple Systems,2025arXiv251204774L,,0,0,success
"ALMA-QUARKS: Few-Thousand-Year Hatching out of ""Egg"": The Supersonic Breakout of a Hypercompact H II Region from Its Parental Hot Core",2025arXiv251204744Z,,0,0,success
On the magnetic field evolution of interplanetary coronal mass ejections from 0.07 to 5.4 au,2025arXiv251204730M,,0,0,success
The ejection velocities of interstellar objects signpost their progenitor system architectures,2025arXiv251204700A,,0,0,success
A Chandra view of SPT-CL J0217-5014: a massive galaxy cluster at a cosmic intersection at z=0.53,2025arXiv251204689H,,0,0,success
FAUST XXIX. OCS line emission: a new method for measuring the luminosity of embedded protostars in binary systems,2025MNRAS.tmp.2031S,"Saury, Guillaume: Université Grenoble Alpes, CNRS, IPAG, 38000 Grenoble, France; Bariosco, Vittorio: Dipartimento di Chimica, Università degli Studi di Torino, via P. Giuria 7, I-10125 Torino, Italy; Departament de Química, Universitat Autònoma de Barcelona, E-08193 Bellaterra, Catalonia, Spain;; Ceccarelli, Cecilia: Université Grenoble Alpes, CNRS, IPAG, 38000 Grenoble, France;; López-Sepulcre, Ana: Université Grenoble Alpes, CNRS, IPAG, 38000 Grenoble, France; Institut de Radioastronomie Millimétrique, 300 rue de la Piscine, Domaine Universitaire, 38406 Saint-Martin d'Hères, France; Chahine, Layal: Université Grenoble Alpes, CNRS, IPAG, 38000 Grenoble, France;; De Simone, Marta: European Southern Observatory, Karl-Schwarzschild-Strasse 2 D-85748 Garching bei Munchen, Germany;; Rimola, Albert: Departament de Química, Universitat Autònoma de Barcelona, E-08193 Bellaterra, Catalonia, Spain;; Ugliengo, Piero: Dipartimento di Chimica, Università degli Studi di Torino, via P. Giuria 7, I-10125 Torino, Italy;; Chandler, Claire J.: National Radio Astronomy Observatory, PO Box O, Socorro, NM 87801, USA; Sakai, Nami: RIKEN Cluster for Pioneering Research, 2-1, Hirosawa, Wako-shi, Saitama 351-0198, Japan;; Codella, Claudio: INAF, Osservatorio Astrofisico di Arcetri, Largo E. Fermi 5, 50125 Firenze, Italy;; Bianchi, Eleonora: INAF, Osservatorio Astrofisico di Arcetri, Largo E. Fermi 5, 50125 Firenze, Italy; Boitard-Crépeau, Lise: Université Grenoble Alpes, CNRS, IPAG, 38000 Grenoble, France; Bouvier, Mathilde: Leiden Observatory, Leiden University, P.O. Box 9513, 2300 RA Leiden, The Netherlands;; Le Gal, Romane: Université Grenoble Alpes, CNRS, IPAG, 38000 Grenoble, France; Institut de Radioastronomie Millimétrique, 300 rue de la Piscine, Domaine Universitaire, 38406 Saint-Martin d'Hères, France; Loinard, Laurent: Instituto de Radioastronomía y Astrofísica, Universidad Nacional Autónoma de México, 58341 Morelia, Mexico; Black Hole Initiative at Harvard University, 20 Garden Street, Cambridge, MA 02138, USA; David Rockefeller Center for Latin American Studies, Harvard University, 1730 Cambridge Street, Cambridge, MA 02138, USA; Oya, Yoko: Yukawa Institute for Theoretical Physics, Kyoto University Oiwake-cho, Kitashirakawa, Sakyo-ku, Kyoto-shi, Kyoto-fu 606-8502, Japan; Podio, Linda: INAF, Osservatorio Astrofisico di Arcetri, Largo E. Fermi 5, 50125 Firenze, Italy; Sabatini, Giovanni: INAF, Osservatorio Astrofisico di Arcetri, Largo E. Fermi 5, 50125 Firenze, Italy;; Vastel, Charlotte: IRAP, Université de Toulouse, CNRS, UPS, CNES, Toulouse, 31400, France; Zhang, Ziwei E.: RIKEN Cluster for Pioneering Research, 2-1, Hirosawa, Wako-shi, Saitama 351-0198, Japan; Yamamoto, Satoshi: SOKENDAI, Shonan Village, Hayama, Kanagawa 240-0193, Japan",0,0,success
